order_id,promised_delivery_date,actual_delivery_date,delivery_delay_days
ORD-102647,2025-08-05,2025-08-06,1.0
ORD-102648,2024-08-02,,
ORD-102649,2025-08-28,,
ORD-102650,2024-03-31,2024-04-01,1.0
ORD-102651,2025-10-12,2025-10-15,3.0
ORD-102652,2024-11-11,2024-11-11,0.0
ORD-102653,2025-01-10,2025-01-10,0.0
ORD-102654,2024-01-30,2024-01-30,0.0
ORD-102655,2025-04-12,2025-04-12,0.0
ORD-102656,2024-06-20,2024-06-20,0.0
ORD-102657,2024-12-20,,
ORD-102658,2025-01-27,2025-01-28,1.0
ORD-102659,2025-08-06,2025-08-06,0.0
ORD-102660,2025-11-14,2025-11-16,2.0
ORD-102661,2025-11-11,2025-11-13,2.0
ORD-102662,2024-11-07,2024-11-09,2.0
ORD-102663,2025-06-29,2025-06-29,0.0
ORD-102664,2025-06-22,2025-06-23,1.0
ORD-102665,2024-11-08,,
ORD-102666,2024-06-09,2024-06-09,0.0
ORD-102667,2024-11-03,2024-11-03,0.0
ORD-102668,2025-12-27,2025-12-28,1.0
ORD-102669,2025-08-06,2025-08-06,0.0
ORD-102670,2024-10-23,,
ORD-102671,2025-08-06,2025-08-06,0.0
ORD-102672,2025-06-13,,
ORD-102673,2025-08-04,2025-08-04,0.0
ORD-102674,2025-05-01,2025-05-02,1.0
ORD-102675,2025-09-21,2025-09-21,0.0
ORD-102676,2025-11-24,2025-11-24,0.0
ORD-102677,2025-01-12,2025-01-12,0.0
ORD-102678,2025-12-19,2025-12-19,0.0
ORD-102679,2024-12-07,2024-12-07,0.0
ORD-102680,2025-03-24,2025-03-24,0.0
ORD-102681,2025-11-02,,
ORD-102682,2024-10-20,2024-10-20,0.0
ORD-102683,2025-01-02,2025-01-02,0.0
ORD-102684,2025-04-26,2025-04-26,0.0
ORD-102685,2024-11-04,2024-11-04,0.0
ORD-102686,2025-10-08,2025-10-08,0.0
ORD-102687,2024-08-31,2024-08-31,0.0
ORD-102688,2025-01-06,2025-01-06,0.0
ORD-102689,2025-11-14,2025-11-14,0.0
ORD-102690,2025-01-19,2025-01-20,1.0
ORD-102691,2025-10-20,2025-10-21,1.0
ORD-102692,2025-04-10,2025-04-11,1.0
ORD-102693,2025-11-11,2025-11-11,0.0
ORD-102694,2024-07-25,2024-07-25,0.0
ORD-102695,2025-12-11,,
ORD-102696,2025-03-16,2025-03-16,0.0
ORD-102697,2025-08-21,2025-08-21,0.0
ORD-102698,2025-08-13,2025-08-14,1.0
ORD-102699,2024-08-31,2024-08-31,0.0
ORD-102700,2025-11-14,,
ORD-102701,2025-08-30,2025-08-30,0.0
ORD-102702,2024-11-11,2024-11-14,3.0
ORD-102703,2024-11-04,2024-11-04,0.0
ORD-102704,2025-04-25,2025-04-25,0.0
ORD-102705,2025-12-06,2025-12-06,0.0
ORD-102706,2025-11-13,2025-11-13,0.0
ORD-102707,2025-02-19,2025-02-19,0.0
ORD-102708,2025-10-24,2025-10-24,0.0
ORD-102709,2025-06-27,2025-06-29,2.0
ORD-102710,2025-10-24,2025-10-24,0.0
ORD-102711,2025-07-31,2025-08-03,3.0
ORD-102712,2024-10-26,2024-10-27,1.0
ORD-102713,2024-10-09,2024-10-11,2.0
ORD-102714,2024-10-19,2024-10-19,0.0
ORD-102715,2025-11-10,2025-11-10,0.0
ORD-102716,2024-11-16,,
ORD-102717,2025-02-28,,
ORD-102718,2024-09-16,2024-09-18,2.0
ORD-102719,2025-09-21,2025-09-21,0.0
ORD-102720,2025-12-07,2025-12-07,0.0
ORD-102721,2025-05-01,,
ORD-102722,2025-11-12,2025-11-12,0.0
ORD-102723,2025-11-13,,
ORD-102724,2025-08-15,,
ORD-102725,2025-10-24,2025-10-26,2.0
ORD-102726,2024-04-08,,
ORD-102727,2025-07-03,2025-07-04,1.0
ORD-102728,2025-10-05,,
ORD-102729,2025-10-26,2025-10-27,1.0
ORD-102730,2025-06-20,2025-06-20,0.0
ORD-102731,2025-04-09,2025-04-09,0.0
ORD-102732,2025-07-04,2025-07-04,0.0
ORD-102733,2025-11-01,2025-11-02,1.0
ORD-102734,2025-09-02,2025-09-03,1.0
ORD-102735,2025-03-20,2025-03-21,1.0
ORD-102736,2024-10-27,2024-10-27,0.0
ORD-102737,2025-10-18,2025-10-19,1.0
ORD-102738,2024-12-28,2024-12-28,0.0
ORD-102739,2025-11-07,2025-11-07,0.0
ORD-102740,2024-12-25,2024-12-25,0.0
ORD-102741,2024-11-11,2024-11-11,0.0
ORD-102742,2024-12-04,2024-12-04,0.0
ORD-102743,2025-12-30,2025-12-30,0.0
ORD-102744,2025-04-25,2025-04-25,0.0
ORD-102745,2025-03-25,2025-03-26,1.0
ORD-102746,2024-08-10,,
ORD-102747,2024-12-09,2024-12-11,2.0
ORD-102748,2025-12-18,2025-12-19,1.0
ORD-102749,2025-01-17,2025-01-17,0.0
ORD-102750,2025-08-06,,
ORD-102751,2025-04-09,,
ORD-102752,2025-11-18,2025-11-18,0.0
ORD-102753,2025-10-17,2025-10-17,0.0
ORD-102754,2025-02-20,2025-02-20,0.0
ORD-102755,2025-11-19,2025-11-19,0.0
ORD-102756,2025-07-26,2025-07-27,1.0
ORD-102757,2024-12-01,2024-12-01,0.0
ORD-102758,2024-12-20,2024-12-21,1.0
ORD-102759,2024-12-01,2024-12-02,1.0
ORD-102760,2025-08-20,2025-08-21,1.0
ORD-102761,2024-12-26,2024-12-27,1.0
ORD-102762,2025-08-03,2025-08-05,2.0
ORD-102763,2025-08-11,2025-08-11,0.0
ORD-102764,2025-01-10,2025-01-10,0.0
ORD-102765,2025-05-06,2025-05-06,0.0
ORD-102766,2024-04-29,2024-04-29,0.0
ORD-102767,2025-09-02,2025-09-04,2.0
ORD-102768,2025-10-22,2025-10-22,0.0
ORD-102769,2025-05-26,2025-05-26,0.0
ORD-102770,2025-08-19,2025-08-19,0.0
ORD-102771,2025-02-18,2025-02-19,1.0
ORD-102772,2025-08-09,2025-08-10,1.0
ORD-102773,2025-05-25,,
ORD-102774,2025-11-05,,
ORD-102775,2025-05-02,2025-05-02,0.0
ORD-102776,2025-09-07,2025-09-08,1.0
ORD-102777,2024-12-16,2024-12-16,0.0
ORD-102778,2025-03-14,2025-03-14,0.0
ORD-102779,2024-06-07,2024-06-09,2.0
ORD-102780,2024-12-23,2024-12-23,0.0
ORD-102781,2024-05-11,2024-05-11,0.0
ORD-102782,2024-12-03,2024-12-03,0.0
ORD-102783,2024-10-05,2024-10-06,1.0
ORD-102784,2025-06-11,2025-06-12,1.0
ORD-102785,2024-09-28,,
ORD-102786,2025-10-20,2025-10-21,1.0
ORD-102787,2025-10-29,,
ORD-102788,2025-11-13,2025-11-15,2.0
ORD-102789,2025-07-06,2025-07-07,1.0
ORD-102790,2025-10-22,2025-10-22,0.0
ORD-102791,2024-09-15,2024-09-15,0.0
ORD-102792,2024-11-22,2024-11-22,0.0
ORD-102793,2025-04-25,2025-04-26,1.0
ORD-102794,2024-08-16,2024-08-16,0.0
ORD-102795,2025-05-20,2025-05-20,0.0
ORD-102796,2025-02-01,2025-02-01,0.0
ORD-102797,2025-09-20,2025-09-23,3.0
ORD-102798,2024-06-06,2024-06-06,0.0
ORD-102799,2025-05-24,2025-05-24,0.0
ORD-102800,2025-03-22,,
ORD-102801,2025-09-24,,
ORD-102802,2025-11-05,2025-11-06,1.0
ORD-102803,2025-11-06,2025-11-08,2.0
ORD-102804,2025-11-06,2025-11-06,0.0
ORD-102805,2024-10-29,2024-10-29,0.0
ORD-102806,2024-11-05,2024-11-06,1.0
ORD-102807,2025-10-22,2025-10-23,1.0
ORD-102808,2025-02-26,2025-02-26,0.0
ORD-102809,2025-12-04,2025-12-05,1.0
ORD-102810,2025-01-09,2025-01-09,0.0
ORD-102811,2024-11-11,2024-11-12,1.0
ORD-102812,2024-08-29,2024-08-29,0.0
ORD-102813,2024-10-01,2024-10-01,0.0
ORD-102814,2025-01-27,2025-01-30,3.0
ORD-102815,2025-06-09,2025-06-10,1.0
ORD-102816,2025-12-05,2025-12-05,0.0
ORD-102817,2024-05-28,2024-05-28,0.0
ORD-102818,2024-11-05,2024-11-05,0.0
ORD-102819,2025-02-11,2025-02-11,0.0
ORD-102820,2025-10-22,2025-10-22,0.0
ORD-102821,2025-10-07,2025-10-07,0.0
ORD-102822,2025-10-24,2025-10-24,0.0
ORD-102823,2025-03-05,2025-03-07,2.0
ORD-102824,2025-02-17,2025-02-19,2.0
ORD-102825,2025-11-06,2025-11-06,0.0
ORD-102826,2024-09-10,2024-09-13,3.0
ORD-102827,2024-07-21,2024-07-21,0.0
ORD-102828,2025-09-15,2025-09-15,0.0
ORD-102829,2025-10-31,,
ORD-102830,2025-06-11,2025-06-11,0.0
ORD-102831,2025-12-10,2025-12-12,2.0
ORD-102832,2025-09-21,2025-09-21,0.0
ORD-102833,2024-10-29,2024-10-29,0.0
ORD-102834,2025-10-27,2025-10-27,0.0
ORD-102835,2025-01-10,2025-01-10,0.0
ORD-102836,2025-09-10,2025-09-12,2.0
ORD-102837,2025-07-31,,
ORD-102838,2025-04-02,2025-04-02,0.0
ORD-102839,2025-01-08,2025-01-09,1.0
ORD-102840,2024-06-23,2024-06-23,0.0
ORD-102841,2025-08-05,2025-08-06,1.0
ORD-102842,2024-03-05,2024-03-07,2.0
ORD-102843,2025-09-28,2025-09-28,0.0
ORD-102844,2025-09-04,2025-09-06,2.0
ORD-102845,2024-09-20,2024-09-22,2.0
ORD-102846,2025-12-21,2025-12-21,0.0
ORD-102847,2025-12-12,2025-12-12,0.0
ORD-102848,2025-11-28,2025-11-28,0.0
ORD-102849,2024-07-28,2024-07-28,0.0
ORD-102850,2025-04-28,2025-04-30,2.0
ORD-102851,2025-12-16,2025-12-16,0.0
ORD-102852,2025-11-07,2025-11-07,0.0
ORD-102853,2025-08-13,2025-08-13,0.0
ORD-102854,2025-04-26,2025-04-26,0.0
ORD-102855,2025-06-26,2025-06-26,0.0
ORD-102856,2025-05-30,2025-05-30,0.0
ORD-102857,2025-10-07,2025-10-07,0.0
ORD-102858,2025-09-15,2025-09-15,0.0
ORD-102859,2025-10-28,2025-10-28,0.0
ORD-102860,2025-05-03,2025-05-04,1.0
ORD-102861,2025-05-25,,
ORD-102862,2024-07-23,2024-07-23,0.0
ORD-102863,2025-02-27,2025-03-01,2.0
ORD-102864,2025-06-01,2025-06-01,0.0
ORD-102865,2024-08-25,2024-08-25,0.0
ORD-102866,2025-11-20,2025-11-20,0.0
ORD-102867,2025-10-22,,
ORD-102868,2025-05-15,,
ORD-102869,2026-01-02,2026-01-03,1.0
ORD-102870,2024-08-05,2024-08-05,0.0
ORD-102871,2025-11-10,2025-11-10,0.0
ORD-102872,2025-11-06,2025-11-07,1.0
ORD-102873,2025-03-21,2025-03-21,0.0
ORD-102874,2024-11-14,2024-11-14,0.0
ORD-102875,2025-02-12,2025-02-12,0.0
ORD-102876,2025-08-18,2025-08-18,0.0
ORD-102877,2024-10-22,2024-10-22,0.0
ORD-102878,2025-03-23,2025-03-23,0.0
ORD-102879,2025-02-21,2025-02-21,0.0
ORD-102880,2025-08-21,2025-08-21,0.0
ORD-102881,2025-03-14,2025-03-14,0.0
ORD-102882,2025-11-01,2025-11-01,0.0
ORD-102883,2025-04-05,2025-04-07,2.0
ORD-102884,2024-09-12,2024-09-13,1.0
ORD-102885,2025-06-25,2025-06-25,0.0
ORD-102886,2025-03-20,2025-03-20,0.0
ORD-102887,2025-10-09,2025-10-09,0.0
ORD-102888,2025-02-25,2025-02-27,2.0
ORD-102889,2024-09-24,2024-09-24,0.0
ORD-102890,2025-11-30,2025-11-30,0.0
ORD-102891,2025-11-01,2025-11-01,0.0
ORD-102892,2025-02-17,2025-02-20,3.0
ORD-102893,2025-11-08,2025-11-09,1.0
ORD-102894,2025-07-15,2025-07-15,0.0
ORD-102895,2024-11-09,2024-11-09,0.0
ORD-102896,2025-05-20,2025-05-20,0.0
ORD-102897,2025-04-08,2025-04-09,1.0
ORD-102898,2025-09-18,2025-09-18,0.0
ORD-102899,2025-03-05,2025-03-06,1.0
ORD-102900,2025-08-05,2025-08-06,1.0
ORD-102901,2025-01-05,2025-01-06,1.0
ORD-102902,2025-09-06,2025-09-06,0.0
ORD-102903,2025-02-18,2025-02-21,3.0
ORD-102904,2025-12-14,2025-12-15,1.0
ORD-102905,2025-06-02,2025-06-07,5.0
ORD-102906,2025-11-29,2025-12-01,2.0
ORD-102907,2025-11-08,2025-11-08,0.0
ORD-102908,2024-10-28,2024-10-28,0.0
ORD-102909,2025-11-02,2025-11-02,0.0
ORD-102910,2024-09-28,2024-10-01,3.0
ORD-102911,2025-10-29,2025-10-30,1.0
ORD-102912,2025-08-14,2025-08-15,1.0
ORD-102913,2025-10-19,2025-10-19,0.0
ORD-102914,2024-08-16,2024-08-16,0.0
ORD-102915,2025-09-25,2025-09-25,0.0
ORD-102916,2025-04-06,2025-04-08,2.0
ORD-102917,2024-03-07,2024-03-07,0.0
ORD-102918,2025-11-05,2025-11-05,0.0
ORD-102919,2025-10-30,2025-10-30,0.0
ORD-102920,2025-03-01,2025-03-01,0.0
ORD-102921,2024-11-20,2024-11-20,0.0
ORD-102922,2025-08-17,2025-08-19,2.0
ORD-102923,2025-08-17,2025-08-17,0.0
ORD-102924,2025-10-23,2025-10-23,0.0
ORD-102925,2025-02-20,2025-02-20,0.0
ORD-102926,2024-04-20,2024-04-20,0.0
ORD-102927,2025-10-03,2025-10-03,0.0
ORD-102928,2025-11-18,2025-11-19,1.0
ORD-102929,2025-05-07,2025-05-07,0.0
ORD-102930,2025-11-05,2025-11-07,2.0
ORD-102931,2025-09-09,2025-09-09,0.0
ORD-102932,2024-10-05,2024-10-05,0.0
ORD-102933,2024-12-19,2024-12-21,2.0
ORD-102934,2024-11-03,2024-11-03,0.0
ORD-102935,2025-05-28,2025-05-29,1.0
ORD-102936,2025-12-13,2025-12-16,3.0
ORD-102937,2025-10-18,2025-10-21,3.0
ORD-102938,2025-05-02,2025-05-02,0.0
ORD-102939,2024-11-15,2024-11-15,0.0
ORD-102940,2025-06-11,,
ORD-102941,2024-06-05,2024-06-08,3.0
ORD-102942,2025-11-20,2025-11-20,0.0
ORD-102943,2025-06-10,2025-06-11,1.0
ORD-102944,2025-07-05,2025-07-05,0.0
ORD-102945,2025-06-30,,
ORD-102946,2024-04-06,,
ORD-102947,2025-12-31,2025-12-31,0.0
ORD-102948,2024-05-01,2024-05-01,0.0
ORD-102949,2024-10-26,,
ORD-102950,2025-07-16,,
ORD-102951,2025-09-21,2025-09-21,0.0
ORD-102952,2025-11-19,,
ORD-102953,2025-02-12,2025-02-15,3.0
ORD-102954,2024-12-04,2024-12-05,1.0
ORD-102955,2025-06-27,2025-06-27,0.0
ORD-102956,2025-09-17,2025-09-18,1.0
ORD-102957,2025-02-15,2025-02-15,0.0
ORD-102958,2025-07-11,2025-07-11,0.0
ORD-102959,2025-07-30,2025-08-01,2.0
ORD-102960,2025-10-23,2025-10-23,0.0
ORD-102961,2025-11-12,2025-11-12,0.0
ORD-102962,2025-06-15,2025-06-15,0.0
ORD-102963,2025-10-29,2025-10-31,2.0
ORD-102964,2024-12-12,2024-12-13,1.0
ORD-102965,2025-01-02,2025-01-02,0.0
ORD-102966,2025-01-29,2025-02-01,3.0
ORD-102967,2025-09-09,2025-09-09,0.0
ORD-102968,2025-04-28,2025-04-28,0.0
ORD-102969,2024-09-19,2024-09-21,2.0
ORD-102970,2025-10-22,2025-10-22,0.0
ORD-102971,2025-11-09,2025-11-09,0.0
ORD-102972,2025-03-23,2025-03-23,0.0
ORD-102973,2025-06-30,,
ORD-102974,2025-10-03,2025-10-04,1.0
ORD-102975,2025-12-07,2025-12-07,0.0
ORD-102976,2025-02-15,2025-02-15,0.0
ORD-102977,2025-01-17,2025-01-19,2.0
ORD-102978,2024-10-24,2024-10-24,0.0
ORD-102979,2025-02-10,2025-02-12,2.0
ORD-102980,2025-07-04,2025-07-04,0.0
ORD-102981,2025-08-04,2025-08-04,0.0
ORD-102982,2024-09-13,2024-09-14,1.0
ORD-102983,2025-05-12,2025-05-13,1.0
ORD-102984,2025-10-23,2025-10-23,0.0
ORD-102985,2024-11-11,2024-11-12,1.0
ORD-102986,2025-08-26,,
ORD-102987,2025-08-29,2025-08-29,0.0
ORD-102988,2025-02-23,,
ORD-102989,2024-11-06,2024-11-06,0.0
ORD-102990,2025-11-04,2025-11-04,0.0
ORD-102991,2024-09-06,2024-09-06,0.0
ORD-102992,2025-11-07,2025-11-08,1.0
ORD-102993,2025-05-16,2025-05-16,0.0
ORD-102994,2025-12-30,,
ORD-102995,2025-11-09,2025-11-09,0.0
ORD-102996,2025-10-31,2025-11-03,3.0
ORD-102997,2024-09-17,2024-09-17,0.0
ORD-102998,2025-06-17,2025-06-18,1.0
ORD-102999,2024-10-29,2024-10-29,0.0
ORD-103000,2025-10-02,2025-10-02,0.0
ORD-103001,2025-05-09,2025-05-09,0.0
ORD-103002,2024-05-30,2024-06-02,3.0
ORD-103003,2025-07-30,2025-07-31,1.0
ORD-103004,2025-09-24,2025-09-24,0.0
ORD-103005,2024-11-23,2024-11-24,1.0
ORD-103006,2025-03-07,2025-03-08,1.0
ORD-103007,2025-10-31,2025-10-31,0.0
ORD-103008,2025-04-22,2025-04-22,0.0
ORD-103009,2025-11-22,2025-11-23,1.0
ORD-103010,2025-12-29,,
ORD-103011,2025-06-20,,
ORD-103012,2025-03-15,2025-03-18,3.0
ORD-103013,2025-02-06,2025-02-09,3.0
ORD-103014,2025-10-24,2025-10-24,0.0
ORD-103015,2025-01-03,2025-01-03,0.0
ORD-103016,2025-08-30,2025-08-31,1.0
ORD-103017,2025-04-02,2025-04-03,1.0
ORD-103018,2024-09-01,2024-09-01,0.0
ORD-103019,2024-03-31,2024-04-01,1.0
ORD-103020,2025-10-02,2025-10-02,0.0
ORD-103021,2025-05-08,2025-05-09,1.0
ORD-103022,2025-10-14,2025-10-14,0.0
ORD-103023,2025-11-18,2025-11-18,0.0
ORD-103024,2025-05-27,2025-05-28,1.0
ORD-103025,2025-10-26,,
ORD-103026,2024-04-06,,
ORD-103027,2024-11-18,2024-11-18,0.0
ORD-103028,2024-10-05,,
ORD-103029,2025-11-07,2025-11-08,1.0
ORD-103030,2024-05-09,2024-05-10,1.0
ORD-103031,2025-09-26,2025-09-27,1.0
ORD-103032,2025-11-11,2025-11-12,1.0
ORD-103033,2025-05-07,2025-05-09,2.0
ORD-103034,2024-11-02,2024-11-02,0.0
ORD-103035,2025-10-02,2025-10-02,0.0
ORD-103036,2025-08-02,2025-08-02,0.0
ORD-103037,2025-05-06,2025-05-06,0.0
ORD-103038,2024-11-17,2024-11-20,3.0
ORD-103039,2025-09-08,2025-09-09,1.0
ORD-103040,2024-12-17,2024-12-18,1.0
ORD-103041,2025-10-19,2025-10-19,0.0
ORD-103042,2024-09-01,2024-09-01,0.0
ORD-103043,2025-11-15,2025-11-15,0.0
ORD-103044,2025-01-05,2025-01-05,0.0
ORD-103045,2025-05-23,,
ORD-103046,2024-12-26,2024-12-29,3.0
ORD-103047,2025-11-04,,
ORD-103048,2025-06-27,2025-06-27,0.0
ORD-103049,2025-07-22,2025-07-22,0.0
ORD-103050,2025-12-21,2025-12-21,0.0
ORD-103051,2024-09-18,2024-09-18,0.0
ORD-103052,2025-10-14,2025-10-15,1.0
ORD-103053,2025-10-01,2025-10-01,0.0
ORD-103054,2024-11-10,2024-11-10,0.0
ORD-103055,2024-11-13,2024-11-15,2.0
ORD-103056,2025-11-17,2025-11-18,1.0
ORD-103057,2024-09-23,2024-09-24,1.0
ORD-103058,2024-10-27,,
ORD-103059,2025-10-23,2025-10-24,1.0
ORD-103060,2025-11-08,2025-11-09,1.0
ORD-103061,2025-04-25,2025-04-25,0.0
ORD-103062,2025-03-29,2025-03-29,0.0
ORD-103063,2024-11-28,2024-11-28,0.0
ORD-103064,2025-09-16,2025-09-16,0.0
ORD-103065,2025-08-19,2025-08-21,2.0
ORD-103066,2025-09-04,2025-09-04,0.0
ORD-103067,2025-01-15,2025-01-15,0.0
ORD-103068,2024-08-18,2024-08-19,1.0
ORD-103069,2025-06-02,2025-06-04,2.0
ORD-103070,2025-04-22,2025-04-24,2.0
ORD-103071,2025-04-17,,
ORD-103072,2025-08-14,,
ORD-103073,2025-02-22,2025-02-22,0.0
ORD-103074,2025-09-09,,
ORD-103075,2025-11-02,2025-11-03,1.0
ORD-103076,2025-01-29,2025-01-30,1.0
ORD-103077,2024-12-21,2024-12-21,0.0
ORD-103078,2025-09-16,2025-09-16,0.0
ORD-103079,2024-05-09,2024-05-09,0.0
ORD-103080,2025-07-28,2025-07-29,1.0
ORD-103081,2025-10-27,2025-10-29,2.0
ORD-103082,2025-01-03,2025-01-04,1.0
ORD-103083,2025-10-20,2025-10-22,2.0
ORD-103084,2025-11-26,2025-11-26,0.0
ORD-103085,2025-01-02,2025-01-04,2.0
ORD-103086,2025-10-10,2025-10-10,0.0
ORD-103087,2025-07-30,2025-07-30,0.0
ORD-103088,2025-11-04,2025-11-04,0.0
ORD-103089,2025-06-03,,
ORD-103090,2025-12-09,2025-12-09,0.0
ORD-103091,2025-10-17,2025-10-17,0.0
ORD-103092,2024-11-22,2024-11-23,1.0
ORD-103093,2025-08-04,,
ORD-103094,2025-06-17,2025-06-22,5.0
ORD-103095,2025-10-23,2025-10-24,1.0
ORD-103096,2025-01-23,2025-01-24,1.0
ORD-103097,2025-12-23,2025-12-23,0.0
ORD-103098,2025-05-11,2025-05-11,0.0
ORD-103099,2025-12-03,2025-12-04,1.0
ORD-103100,2024-10-17,2024-10-19,2.0
ORD-103101,2024-10-04,2024-10-09,5.0
ORD-103102,2024-11-10,2024-11-10,0.0
ORD-103103,2025-05-21,2025-05-21,0.0
ORD-103104,2025-04-07,2025-04-07,0.0
ORD-103105,2025-07-14,2025-07-15,1.0
ORD-103106,2025-11-19,2025-11-21,2.0
ORD-103107,2024-12-03,2024-12-03,0.0
ORD-103108,2025-02-05,2025-02-05,0.0
ORD-103109,2025-11-21,2025-11-22,1.0
ORD-103110,2025-01-08,,
ORD-103111,2024-09-06,,
ORD-103112,2025-09-05,2025-09-05,0.0
ORD-103113,2025-06-23,,
ORD-103114,2025-05-01,2025-05-01,0.0
ORD-103115,2025-10-26,2025-10-26,0.0
ORD-103116,2024-11-03,2024-11-03,0.0
ORD-103117,2025-09-21,2025-09-21,0.0
ORD-103118,2025-01-20,2025-01-21,1.0
ORD-103119,2025-08-06,2025-08-06,0.0
ORD-103120,2025-07-12,2025-07-13,1.0
ORD-103121,2024-02-02,2024-02-02,0.0
ORD-103122,2024-04-27,2024-04-27,0.0
ORD-103123,2025-01-04,2025-01-04,0.0
ORD-103124,2025-09-15,2025-09-16,1.0
ORD-103125,2025-11-04,2025-11-05,1.0
ORD-103126,2025-06-11,2025-06-13,2.0
ORD-103127,2025-12-01,2025-12-03,2.0
ORD-103128,2024-05-31,2024-06-01,1.0
ORD-103129,2025-11-12,2025-11-12,0.0
ORD-103130,2025-09-22,2025-09-23,1.0
ORD-103131,2024-11-02,,
ORD-103132,2024-09-16,2024-09-18,2.0
ORD-103133,2025-04-11,2025-04-12,1.0
ORD-103134,2024-12-22,2024-12-22,0.0
ORD-103135,2025-02-16,2025-02-16,0.0
ORD-103136,2025-03-31,2025-03-31,0.0
ORD-103137,2025-08-24,2025-08-25,1.0
ORD-103138,2025-01-25,2025-01-26,1.0
ORD-103139,2025-11-10,2025-11-10,0.0
ORD-103140,2025-11-08,2025-11-08,0.0
ORD-103141,2024-12-29,2024-12-30,1.0
ORD-103142,2025-09-27,2025-09-27,0.0
ORD-103143,2025-10-26,2025-10-28,2.0
ORD-103144,2024-06-11,2024-06-11,0.0
ORD-103145,2025-11-27,2025-11-29,2.0
ORD-103146,2025-11-10,2025-11-10,0.0
ORD-103147,2024-08-28,2024-08-30,2.0
ORD-103148,2024-11-26,2024-11-26,0.0
ORD-103149,2024-10-22,2024-10-22,0.0
ORD-103150,2024-10-24,2024-10-25,1.0
ORD-103151,2024-07-20,2024-07-23,3.0
ORD-103152,2025-05-19,2025-05-20,1.0
ORD-103153,2025-03-31,2025-03-31,0.0
ORD-103154,2025-12-18,2025-12-19,1.0
ORD-103155,2024-09-20,2024-09-21,1.0
ORD-103156,2025-10-18,2025-10-18,0.0
ORD-103157,2024-10-30,2024-10-30,0.0
ORD-103158,2024-08-31,2024-09-02,2.0
ORD-103159,2025-05-08,2025-05-10,2.0
ORD-103160,2024-11-06,2024-11-06,0.0
ORD-103161,2025-09-12,2025-09-12,0.0
ORD-103162,2024-03-19,2024-03-20,1.0
ORD-103163,2025-05-22,2025-05-22,0.0
ORD-103164,2024-11-16,2024-11-16,0.0
ORD-103165,2024-06-20,,
ORD-103166,2025-12-09,2025-12-12,3.0
ORD-103167,2025-02-14,2025-02-14,0.0
ORD-103168,2024-09-21,2024-09-21,0.0
ORD-103169,2025-08-22,2025-08-25,3.0
ORD-103170,2024-10-27,2024-10-28,1.0
ORD-103171,2025-01-11,2025-01-11,0.0
ORD-103172,2025-12-06,2025-12-06,0.0
ORD-103173,2024-09-03,2024-09-06,3.0
ORD-103174,2025-03-29,2025-03-29,0.0
ORD-103175,2024-12-19,2024-12-19,0.0
ORD-103176,2025-09-23,2025-09-23,0.0
ORD-103177,2024-03-09,2024-03-11,2.0
ORD-103178,2025-01-28,2025-01-28,0.0
ORD-103179,2024-12-26,2024-12-26,0.0
ORD-103180,2024-10-17,2024-10-19,2.0
ORD-103181,2025-06-26,2025-06-26,0.0
ORD-103182,2025-04-20,2025-04-23,3.0
ORD-103183,2025-03-24,2025-03-24,0.0
ORD-103184,2024-10-19,2024-10-19,0.0
ORD-103185,2024-10-13,2024-10-14,1.0
ORD-103186,2025-11-01,2025-11-01,0.0
ORD-103187,2025-01-31,2025-02-01,1.0
ORD-103188,2025-06-20,2025-06-20,0.0
ORD-103189,2025-02-03,,
ORD-103190,2024-08-20,2024-08-20,0.0
ORD-103191,2025-02-07,2025-02-07,0.0
ORD-103192,2024-09-04,2024-09-04,0.0
ORD-103193,2025-04-20,2025-04-20,0.0
ORD-103194,2025-06-11,2025-06-11,0.0
ORD-103195,2024-10-09,2024-10-09,0.0
ORD-103196,2025-11-10,2025-11-11,1.0
ORD-103197,2025-01-01,,
ORD-103198,2025-11-06,2025-11-07,1.0
ORD-103199,2025-03-18,2025-03-19,1.0
ORD-103200,2025-12-27,2025-12-28,1.0
ORD-103201,2025-08-13,2025-08-13,0.0
ORD-103202,2025-02-03,2025-02-04,1.0
ORD-103203,2025-11-06,2025-11-07,1.0
ORD-103204,2025-07-12,2025-07-12,0.0
ORD-103205,2024-11-13,2024-11-13,0.0
ORD-103206,2025-12-10,2025-12-10,0.0
ORD-103207,2024-09-16,2024-09-16,0.0
ORD-103208,2025-08-01,2025-08-01,0.0
ORD-103209,2025-12-31,,
ORD-103210,2025-11-12,2025-11-12,0.0
ORD-103211,2024-10-24,2024-10-24,0.0
ORD-103212,2025-12-03,2025-12-03,0.0
ORD-103213,2025-01-26,2025-01-26,0.0
ORD-103214,2025-05-24,2025-05-24,0.0
ORD-103215,2025-01-08,2025-01-10,2.0
ORD-103216,2025-10-23,2025-10-24,1.0
ORD-103217,2025-10-31,2025-11-05,5.0
ORD-103218,2025-01-28,2025-01-28,0.0
ORD-103219,2024-11-18,2024-11-18,0.0
ORD-103220,2024-11-09,2024-11-11,2.0
ORD-103221,2025-11-27,2025-11-27,0.0
ORD-103222,2024-12-02,2024-12-03,1.0
ORD-103223,2025-08-15,2025-08-16,1.0
ORD-103224,2024-06-10,2024-06-10,0.0
ORD-103225,2025-07-26,2025-07-26,0.0
ORD-103226,2024-06-06,2024-06-07,1.0
